hst_id,plat_no,slot_number,reg_date
25358,X911561BUY,889,2020-12-17 05:51:53
25359,N812682DDZ,952,2020-10-22 22:50:05
25360,G899855QHW,902,2020-05-18 12:46:32
25361,S260043AKD,394,2020-01-23 06:35:16
25362,X589590EWT,726,2020-05-19 17:46:45
25363,X682923YHR,498,2020-04-29 11:21:42
25364,F140583JQD,206,2020-04-09 20:16:04
25365,H288071SCJ,916,2020-03-15 23:56:47
25366,Y203117QKB,842,2020-04-29 04:30:40
25367,O499619OWR,720,2020-03-14 07:30:02
25368,N631363VJG,951,2020-04-21 01:35:22
25369,N244600RCH,264,2020-07-28 23:48:26
25370,N294427OPA,240,2020-12-01 14:49:40
25371,B365968QDW,668,2020-12-21 21:28:02
25372,Y566854CVR,579,2020-02-24 02:35:19
25373,H866413RHG,777,2020-11-07 08:50:54
25374,B302390JXW,184,2020-10-29 18:16:57
25375,S477336WSR,166,2020-05-01 09:39:45
25376,I323942ORN,169,2020-11-09 03:42:49
25377,O309390JLL,390,2020-05-17 20:01:08
25378,R961919AMM,694,2020-04-08 05:31:51
25379,Y717359UOC,488,2020-02-20 13:41:52
25380,E255866SXU,563,2020-11-21 00:14:09
25381,H935099ULG,674,2020-10-02 12:31:04
25382,E775645WEP,346,2020-01-12 11:29:10
25383,H914614WMH,28,2020-08-11 12:17:58
25384,C580952ACV,213,2020-12-12 04:18:49
25385,L222666QKE,100,2020-07-26 09:30:57
25386,K679456SZF,686,2020-02-22 08:21:05
25387,W673420YLM,297,2020-03-08 04:58:30
25388,N581650RFG,874,2020-07-07 13:16:03
25389,X755918FXP,128,2020-10-07 19:13:14
25390,E588926TPI,410,2020-12-08 15:55:25
25391,Z288210GOT,651,2020-12-11 05:33:44
25392,O320433ISA,280,2020-10-10 23:55:13
25393,B856537LXB,799,2020-01-28 19:38:36
25394,E126706MQI,327,2020-11-12 19:00:58
25395,F888357MYD,728,2020-08-10 20:51:26
25396,O387396CTY,797,2020-12-24 19:41:39
25397,P724991BQE,203,2020-06-01 10:04:32
25398,O864824SYX,504,2020-09-19 11:47:55
25399,V608649PIM,645,2020-11-05 15:27:55
25400,E104774DXM,395,2020-07-28 10:24:09
25401,W145378JOQ,795,2020-10-17 02:19:03
25402,Y443737XSP,453,2020-02-17 04:42:37
25403,L341524ZGA,653,2020-03-19 16:36:12
25404,P895596XNE,760,2020-12-30 05:58:39
25405,U202095MLT,678,2020-01-03 16:21:56
25406,N161842KPQ,378,2020-08-30 18:09:02
25407,G804204BQP,432,2020-09-07 19:35:00
25408,X871075PCC,624,2020-06-04 23:43:26
25409,X707595CLZ,634,2020-10-07 13:42:40
25410,U589601NKK,243,2020-01-11 15:09:51
25411,Y719385PAA,422,2020-06-19 02:33:36
25412,B772939ZHQ,852,2020-09-25 02:44:19
25413,Q396812LJN,626,2020-02-16 14:20:41
25414,Y880737EAO,67,2020-11-29 05:17:08
25415,L983115RXP,819,2020-07-21 23:44:56
25416,A534841HFI,990,2020-10-12 15:37:52
25417,C181172LEG,927,2020-01-20 10:54:59
25418,O539795FCW,628,2020-03-17 19:58:44
25419,L485966EFT,52,2020-12-05 09:06:42
25420,O843802YSC,545,2020-08-20 18:07:01
25421,N207129VLT,106,2020-11-05 19:17:27
25422,S506334AYE,782,2020-12-15 02:26:08
25423,I387542EJS,187,2020-04-22 01:56:52
25424,G973524EHR,236,2020-01-31 20:27:36
25425,M249131RRO,228,2020-09-17 07:46:15
25426,N774881SBQ,902,2020-11-07 03:26:54
25427,Z547970LHL,871,2020-03-06 20:37:57
25428,Y891270DGA,763,2020-12-23 04:28:39
25429,U834245JUJ,785,2020-01-13 19:49:58
25430,X966515EFZ,193,2020-10-05 09:40:01
25431,A477826LJD,743,2020-08-25 18:56:12
25432,J935172PXY,152,2020-01-11 18:12:40
25433,Z532971ROO,938,2020-03-04 04:56:49
25434,Y314479OGM,949,2020-06-26 11:54:11
25435,X661180BKH,49,2020-07-02 08:18:08
25436,P848838TSV,255,2020-08-24 20:02:22
25437,X578701FFK,951,2020-08-12 02:01:32
25438,F338872SMD,903,2020-03-27 00:11:48
25439,G997488XMI,477,2020-09-11 10:59:21
25440,Z576845XUA,576,2020-04-17 02:14:42
25441,X401513VDO,310,2020-06-03 05:30:00
25442,A522982HDZ,6,2020-05-21 16:39:28
25443,M256496PSF,729,2020-07-20 14:15:18
25444,Z159225QBJ,800,2020-05-10 12:13:20
25445,W749207PJM,326,2020-02-03 14:35:04
25446,M234515XMV,299,2020-10-19 08:36:12
25447,P867516IAT,285,2020-02-20 16:42:04
25448,N667145LND,433,2020-12-15 13:51:38
25449,M933815KQK,182,2020-02-20 03:24:12
25450,W603631GIE,169,2020-02-26 13:19:50
25451,B476400YKT,892,2020-05-16 16:41:30
25452,C449214JPX,389,2020-05-13 18:35:28
25453,C443674EYU,662,2020-02-15 17:55:22
25454,V614891WJK,911,2020-11-17 02:58:22
25455,R696889HRP,984,2020-04-15 23:16:53
25456,Z568510JJP,1000,2020-07-13 08:21:58
25457,I386657IGC,264,2020-02-15 02:14:55
25458,K125527NIO,481,2020-04-02 23:14:55
25459,K440897YLI,371,2020-05-04 13:35:16
25460,W862274CJO,770,2020-04-09 01:58:17
25461,Q793830JTP,353,2020-12-06 02:00:39
25462,L185099WDS,939,2020-03-18 06:58:41
25463,W323628QFA,179,2020-01-02 11:51:13
25464,Y645300GSL,227,2020-01-31 06:15:57
25465,G365391CIF,704,2020-09-30 12:59:41
25466,J891322XJQ,152,2020-08-15 14:06:50
25467,N537502HIQ,586,2020-11-27 04:47:37
25468,Z100811RFY,377,2020-06-17 01:37:39
25469,F556733TAM,214,2020-10-10 17:46:32
25470,T453884AGY,887,2020-11-19 08:22:27
25471,W638487QOL,617,2020-04-17 23:36:12
25472,K784641BHT,731,2020-10-21 12:43:56
25473,V167647JUJ,446,2020-02-16 03:52:27
25474,C141146PCK,880,2020-11-05 12:49:52
25475,T272684AZI,76,2020-02-28 02:11:52
25476,O981453GTV,835,2020-05-12 21:37:31
25477,Y188381TDD,607,2020-02-23 06:41:29
25478,F417760SZK,380,2020-12-26 01:39:24
25479,Z469384XQS,486,2020-08-25 13:13:23
25480,M903979VHI,909,2020-07-04 01:26:52
25481,W816890ZGN,187,2020-03-06 16:11:53
25482,X513459WXW,154,2020-02-17 20:11:03
25483,A330434QNQ,618,2020-01-29 22:56:30
25484,Z240670NFY,694,2020-10-01 07:26:07
25485,V901336NRI,744,2020-08-23 18:47:53
25486,P405615LBH,222,2020-04-17 20:26:31
25487,H190406NAH,893,2020-12-24 10:38:24
25488,Z134714DDP,620,2020-04-14 01:33:38
25489,L569589WSR,500,2020-07-25 05:43:21
25490,Z973845MZY,576,2020-07-17 10:42:04
25491,T781823RAY,646,2020-10-10 03:35:30
25492,E301754XTZ,768,2020-10-18 07:32:09
25493,Q441547JZC,938,2020-10-12 10:55:06
25494,A411958KNU,212,2020-09-25 19:01:36
25495,S996990QAF,289,2020-01-06 12:50:09
25496,Q788336BGV,852,2020-11-12 13:52:48
25497,V133879JJM,762,2020-08-06 07:50:46
25498,M529929XOD,422,2020-02-12 10:23:32
25499,J172254ODP,992,2020-01-17 20:46:07
25500,J427313PIH,147,2020-09-28 08:02:29
25501,L105282IRP,724,2020-07-19 14:20:57
25502,K620155KME,81,2020-09-29 15:23:12
25503,F914549VEU,462,2020-12-13 13:43:59
25504,D538167LBU,22,2020-05-16 11:19:41
25505,E738330GWK,97,2020-12-30 21:09:38
25506,K534226DXB,721,2020-11-01 16:29:54
25507,Z447330LDE,872,2020-05-11 13:47:01
25508,F443015OUM,636,2020-06-13 04:33:32
25509,A105668HIP,367,2020-07-15 14:39:29
25510,W183715WEF,117,2020-10-18 01:44:42
25511,P980653WQO,506,2020-08-21 09:23:28
25512,P681675JSJ,173,2020-09-09 11:45:56
25513,J967385ZVR,327,2020-05-20 22:25:47
25514,Z758570NSS,907,2020-10-30 07:26:32
25515,W590395BOG,85,2020-08-09 16:49:57
25516,K940433GRT,757,2020-02-15 06:22:48
25517,B825244LUR,668,2020-09-20 21:11:44
25518,P167218VFT,739,2020-05-11 18:23:54
25519,V913832ZMG,209,2020-09-15 07:20:04
25520,P905332DXD,113,2020-06-12 23:53:14
25521,C465395SSF,137,2020-07-19 17:32:21
25522,P760620WGT,620,2020-08-21 14:12:06
25523,L920212ZAG,529,2020-06-03 19:51:02
25524,F716069HTR,826,2020-11-30 01:46:09
25525,X704984MTL,35,2020-10-02 11:56:18
25526,V824656BTM,268,2020-06-29 02:57:41
25527,Y949686EUA,213,2020-02-27 07:11:07
25528,J376641ITB,259,2020-01-20 22:58:08
25529,Z707921OZT,862,2020-05-04 05:30:28
25530,K890653PCG,879,2020-11-12 21:14:57
25531,C383311AHJ,353,2020-07-03 03:02:06
25532,T215059MAG,510,2020-06-12 09:19:56
25533,C210474WZI,258,2020-07-08 07:00:49
25534,Y758642KVJ,857,2020-06-27 00:52:42
25535,I823807HFR,707,2020-09-25 12:56:39
25536,P511590LPW,731,2020-10-15 19:26:28
25537,H295407CPQ,128,2020-06-27 07:18:21
25538,J290468POF,313,2020-09-23 22:04:53
25539,C664917IAU,270,2020-04-29 13:42:58
25540,X415949XAL,70,2020-01-03 23:13:12
25541,L715940QPF,577,2020-09-16 09:13:39
25542,R672137QES,390,2020-02-10 23:13:26
25543,Q551183SCI,790,2020-05-05 12:14:12
25544,X651239EEB,632,2020-08-28 02:57:34
25545,P783849GNY,852,2020-07-17 15:07:32
25546,G366936VIQ,447,2020-01-08 14:27:59
25547,C587998PRK,444,2020-05-07 02:40:58
25548,L476229PWK,916,2020-02-10 23:41:51
25549,H983740GXN,683,2020-11-21 18:12:09
25550,Q502779LSU,499,2020-02-29 08:00:10
25551,K580348NYN,922,2020-11-21 21:37:25
25552,L317090TPH,616,2020-08-09 04:08:29
25553,P211434KZT,826,2020-02-17 11:05:27
25554,Z149365MET,748,2020-03-01 11:20:48
25555,P647205WUM,821,2020-10-01 06:56:48
25556,J728502JAH,816,2020-05-16 16:17:04
25557,Y758839IWG,9,2020-11-06 10:20:55
25558,G917379ZAN,660,2020-04-01 22:41:26
25559,E115611GBW,118,2020-06-23 06:10:03
25560,Z834609TDE,205,2020-09-02 06:30:03
25561,O163744FZG,512,2020-12-26 09:41:24
25562,R645456VVN,488,2020-08-29 02:36:28
25563,C711668KFQ,281,2020-04-14 19:18:49
25564,H449920XXQ,497,2020-07-15 08:15:31
25565,P342828NHW,475,2020-09-30 06:30:54
25566,V859706LTA,683,2020-05-24 17:20:08
25567,W829767YMY,115,2020-03-19 00:39:17
25568,K430371ROP,44,2020-12-21 12:49:35
25569,V507033PAG,147,2020-03-02 00:25:36
25570,F626013DFO,779,2020-10-25 10:01:17
25571,X231549SCW,738,2020-11-06 00:05:42
25572,S956563HMS,958,2020-10-28 14:39:34
25573,L509744GSW,676,2020-07-10 23:00:57
25574,N229543XSA,569,2020-03-28 19:30:29
25575,T858797PIK,7,2020-12-22 19:00:48
25576,Z701764CDS,335,2020-12-28 16:28:59
25577,Y662411HGB,916,2020-11-10 08:54:21
25578,Y893272BRF,443,2020-10-21 21:54:43
25579,A658491AOR,761,2020-01-28 01:04:16
25580,N907483AWO,741,2020-09-09 18:16:18
25581,F944398AVI,547,2020-09-29 07:35:00
25582,O912560PBV,561,2020-06-08 14:12:19
25583,C754428MMC,49,2020-12-06 23:03:33
25584,W608924QHF,271,2020-11-15 15:03:55
25585,K569779RFO,19,2020-08-17 10:34:51
25586,V124137IGB,838,2020-03-09 17:00:39
25587,L310145SSA,955,2020-05-08 07:07:38
25588,E189589UMC,310,2020-07-23 22:02:45
25589,X892930KPW,230,2020-08-07 00:12:59
25590,H362847XZN,88,2020-12-07 23:27:18
25591,R403226RFL,839,2020-04-15 07:55:00
25592,P379501CEH,309,2020-02-04 03:15:27
25593,C113591GTC,128,2020-10-03 20:20:53
25594,N459533IEB,362,2020-06-06 13:06:51
25595,E160004WWH,12,2020-12-23 01:45:43
25596,P818646SPK,392,2020-05-20 13:25:07
25597,K662968MRF,933,2020-03-23 08:11:47
25598,Q891675BJQ,535,2020-07-21 00:30:24
25599,E983839SCD,721,2020-04-21 01:34:26
25600,B903922YZL,705,2020-11-22 10:47:53
25601,S674133LGP,605,2020-03-04 22:44:57
25602,J967405HCM,586,2020-05-09 16:11:55
25603,Z540161WNC,701,2020-12-26 10:32:01
25604,M998405YJG,183,2020-03-20 19:21:12
25605,E876123KVV,335,2020-12-07 22:44:08
25606,Y867891BNR,655,2020-01-27 01:04:50
25607,A291460ZCN,462,2020-03-12 09:51:05
25608,C684472WHE,631,2020-09-17 07:15:31
25609,U806464SYP,381,2020-01-19 22:16:20
25610,R354606VGP,327,2020-06-19 18:11:33
25611,T949147OXQ,810,2020-01-12 17:37:55
25612,Y514509DTQ,849,2020-03-28 05:42:34
25613,I149407NBG,502,2020-10-21 12:46:03
25614,K294724OWA,558,2020-08-17 17:19:33
25615,Q937567HNV,255,2020-07-26 23:10:37
25616,X922886UDQ,904,2020-07-22 09:39:35
25617,T441673YDP,331,2020-05-31 01:07:07
25618,V965842KQR,938,2020-07-16 20:37:10
25619,Z128852KRF,586,2020-01-10 03:54:33
25620,W869533NUK,168,2020-05-22 15:12:35
25621,F126840BTV,958,2020-02-08 21:30:03
25622,V134572OWF,546,2020-04-23 13:39:58
25623,P809009LAU,357,2020-10-02 16:04:53
25624,O833599YVO,349,2020-05-28 15:51:31
25625,S768827JLZ,512,2020-09-14 18:38:58
25626,Z535872ZFG,69,2020-03-12 06:34:41
25627,D780089UKY,197,2020-06-07 01:27:41
25628,E951440LAK,559,2020-08-05 23:02:43
25629,B342938YHC,143,2020-11-18 07:41:09
25630,E929811PJT,237,2020-02-24 08:32:02
25631,Z614967MDR,452,2020-11-02 18:04:30
25632,T621805XCF,998,2020-11-01 12:32:55
25633,D583287MVH,127,2020-02-18 17:27:09
25634,Y894998NUG,72,2020-01-16 03:47:04
25635,O652464DFY,152,2020-06-03 13:04:15
25636,X459381FOV,622,2020-04-20 14:00:54
25637,Z668960JOA,667,2020-08-13 03:45:36
25638,U772769DCT,993,2020-06-11 07:47:41
25639,L172096AVO,945,2020-09-03 15:43:51
25640,R778720DCH,748,2020-09-28 03:40:00
25641,O648649LMJ,584,2020-11-08 23:57:44
25642,Y336434BFY,407,2020-05-05 07:26:03
25643,V757503OFD,324,2020-09-05 18:05:45
25644,Y598957AZW,981,2020-12-11 10:14:35
25645,Z664981JEA,489,2020-05-16 18:29:46
25646,X593357WFD,367,2020-07-06 22:18:24
25647,S769018PZY,580,2020-10-31 13:32:33
25648,W223691UTQ,362,2020-12-13 00:41:42
25649,F530520YJA,912,2020-12-07 18:26:43
25650,H302614BNG,430,2020-03-13 12:00:07
25651,E255515ZPR,676,2020-11-02 13:12:44
25652,P290404YYH,600,2020-03-27 15:04:50
25653,N221689WMH,368,2020-02-02 20:40:00
25654,C798259GRH,693,2020-05-21 17:19:45
25655,X740861UCQ,491,2020-04-10 14:27:23
25656,H257468CWX,454,2020-11-01 08:52:51
25657,C331375HLF,363,2020-02-23 23:24:51
25658,G715489ROP,657,2020-02-25 21:09:39
25659,Y405238HFK,183,2020-09-08 02:51:56
25660,Y529374KZS,940,2020-11-16 03:21:45
25661,U232866IHA,566,2020-04-09 05:59:39
25662,Q248741RQK,743,2020-07-28 16:33:47
25663,N422522KWQ,841,2020-11-27 14:45:43
25664,I655887SNP,109,2020-12-13 22:17:45
25665,W448535ESX,424,2020-05-23 13:54:16
25666,W191903WCM,402,2020-09-30 10:15:15
25667,Z633972ZNW,802,2020-01-21 03:24:39
25668,M245741TAB,463,2020-05-31 12:24:23
25669,P705094CIZ,45,2020-11-27 01:38:54
25670,U877243ZGY,689,2020-01-27 06:10:03
25671,B404690ATA,830,2020-09-27 19:05:09
25672,U802166IGX,128,2020-10-31 16:17:00
25673,N561920FMT,843,2020-11-20 00:12:20
25674,G545757RPJ,160,2020-05-02 21:52:11
25675,R235128CRX,268,2020-08-25 11:35:56
25676,B476386CVC,243,2020-11-12 06:34:26
25677,G663531UWN,95,2020-03-08 11:56:49
25678,K423454KLJ,689,2020-05-28 02:42:58
25679,Q179300OHF,211,2020-02-07 18:37:09
25680,F615914OFV,391,2020-02-08 08:49:01
25681,J357698NUO,415,2020-05-10 13:59:21
25682,D603504ARR,965,2020-03-09 13:07:16
25683,Y209013SEK,705,2020-09-30 02:06:32
25684,Z546798JRV,326,2020-06-20 14:58:59
25685,D439029GLP,436,2020-06-19 11:34:24
25686,U313358HJL,821,2020-06-02 06:45:56
25687,M966242UHC,773,2020-04-16 07:50:30
25688,Q351827DBI,579,2020-02-25 02:15:53
25689,O157758RNH,241,2020-12-10 01:17:36
25690,O882864WJE,933,2020-06-23 07:43:08
25691,G253717GIN,840,2020-06-21 23:40:39
25692,I349442RUJ,999,2020-05-31 06:57:26
25693,V650928GXT,351,2020-12-13 19:51:56
25694,J690692ZOD,609,2020-10-12 08:11:09
25695,O184634EFA,930,2020-12-21 15:50:09
25696,W343372APZ,98,2020-06-08 21:39:09
25697,P260172TUF,743,2020-02-21 15:25:06
25698,K420170JYF,780,2020-05-14 04:45:17
25699,M379374SMY,69,2020-06-22 04:09:15
25700,P881872OHM,492,2020-05-02 09:27:17
25701,M736209MUY,391,2020-01-05 12:44:09
25702,N591143QTD,534,2020-02-23 22:33:33
25703,P133009JPZ,431,2020-02-04 17:30:59
25704,D389489EVP,515,2020-10-01 22:15:58
25705,B348237PBZ,463,2020-05-23 16:17:37
25706,E972360UHX,560,2020-02-28 23:27:55
25707,E539712XXY,225,2020-11-28 14:02:30
25708,J116191FTX,915,2020-01-23 07:59:43
25709,S915628IYT,966,2020-01-20 06:36:21
25710,R989437GCA,318,2020-12-01 04:58:54
25711,A924767OCJ,835,2020-08-10 11:23:25
25712,I661872LEV,55,2020-03-21 23:21:33
25713,O260199LSP,797,2020-03-07 07:43:32
25714,H777169OUM,993,2020-10-16 08:49:18
25715,W524545WPB,257,2020-07-20 20:48:54
25716,T795713PPB,906,2020-08-29 17:32:13
25717,U596041MKF,173,2020-04-16 21:51:30
25718,D256377HSO,804,2020-10-07 18:11:20
25719,V480464FEP,667,2020-10-01 06:53:35
25720,M925262ZAA,287,2020-12-11 08:32:30
25721,B347621JLL,77,2020-12-30 04:17:12
25722,N163399VPT,871,2020-06-28 07:53:47
25723,Z714980QYU,905,2020-08-22 20:54:16
25724,W730414CXZ,531,2020-07-06 09:25:05
25725,W421113TBY,757,2020-08-28 02:22:55
25726,A209820NRH,363,2020-09-22 02:26:23
25727,X418773OHL,763,2020-04-15 10:45:13
25728,I949690SMV,999,2020-07-26 06:20:32
25729,L733638RZU,760,2020-08-08 16:24:08
25730,E109296EJG,25,2020-11-10 07:19:26
25731,N500878AMY,123,2020-03-12 05:31:20
25732,T458156UVS,986,2020-01-11 16:42:03
25733,X529896FLT,100,2020-09-18 15:35:16
25734,I217345NJX,727,2020-12-24 23:54:06
25735,E742343YSY,638,2020-08-11 00:42:03
25736,W691479SRG,947,2020-09-07 19:14:32
25737,U704061IHL,832,2020-05-24 22:13:52
25738,U768361KFF,590,2020-09-08 00:53:15
25739,C930844DCV,569,2020-04-08 10:46:22
25740,G981000XSB,919,2020-04-26 00:28:39
25741,W756120CIT,569,2020-02-10 15:18:35
25742,J420080SID,336,2020-04-08 14:50:28
25743,J932841QRW,489,2020-09-19 17:47:14
25744,S157741GOA,220,2020-06-10 15:21:39
25745,P692685TBB,670,2020-07-29 07:05:47
25746,M287532MHH,780,2020-08-21 20:18:50
25747,F323235BMN,932,2020-07-04 14:57:13
25748,G996571MVC,552,2020-06-20 04:40:15
25749,Y975925NHX,594,2020-01-06 17:08:58
25750,M982798VTX,618,2020-02-26 15:19:49
25751,Y482772NCX,109,2020-10-31 09:53:50
25752,O238980YCL,12,2020-09-01 03:59:26
25753,I565523KNA,586,2020-06-22 10:27:45
25754,W947651LBI,428,2020-10-31 10:37:11
25755,E210972LOB,881,2020-03-28 13:17:21
25756,W146097HGC,938,2020-07-25 06:01:09
25757,L301949AWQ,912,2020-07-09 05:28:22
25758,B518339BDR,218,2020-05-28 04:33:21
25759,Y338036PQH,811,2020-09-20 03:29:21
25760,J130065FNB,254,2020-06-25 00:24:15
25761,K223693KQE,473,2020-01-26 11:52:45
25762,Z407412VWS,903,2020-03-18 09:48:26
25763,Y436635QJA,825,2020-05-26 13:43:18
25764,J604003WKR,372,2020-09-07 04:37:44
25765,L672086WVB,334,2020-01-19 23:46:45
25766,J608924TVC,49,2020-03-15 19:29:47
25767,B303505WDL,396,2020-09-12 21:34:32
25768,G506425TVU,843,2020-02-26 08:23:12
25769,Z426580WDT,425,2020-01-09 04:24:17
25770,D946145LNX,243,2020-07-03 00:30:29
25771,H798253WOE,282,2020-03-10 00:52:35
25772,J363778QJI,834,2020-10-16 01:09:43
25773,X654253GDO,929,2020-01-07 02:32:40
25774,B787278RJH,141,2020-02-28 10:48:20
25775,D178733JGR,993,2020-08-25 05:14:49
25776,P155167FDW,218,2020-10-12 16:34:24
25777,X992966YAC,273,2020-05-23 10:19:50
25778,N267359LGS,526,2020-12-20 11:00:31
25779,T150663VOX,796,2020-10-25 03:01:09
25780,F149960WTA,167,2020-03-15 03:24:34
25781,A801736QYH,772,2020-01-30 18:08:56
25782,Q782164PTM,107,2020-03-21 17:34:42
25783,O609642ZXT,749,2020-04-06 23:34:04
25784,E155012YGM,649,2020-01-28 08:02:37
25785,T436394VCG,13,2020-11-07 19:25:45
25786,X932655ZVL,499,2020-09-28 22:48:07
25787,Y248774ZRX,995,2020-03-09 19:35:38
25788,C303452OUB,388,2020-02-14 09:59:47
25789,T826200YCD,822,2020-11-19 04:53:44
25790,Z777377UJY,167,2020-10-30 00:44:39
25791,B480252UGA,581,2020-03-31 14:12:46
25792,U727248ENH,584,2020-05-13 03:33:16
25793,M152514QYS,557,2020-02-13 05:18:12
25794,B192638VHP,55,2020-09-25 14:11:59
25795,B873489TWJ,40,2020-02-24 03:58:16
25796,N384500HSX,809,2020-10-09 14:10:00
25797,L216494QYR,62,2020-05-15 11:55:09
25798,X643588KQD,408,2020-06-23 10:07:57
25799,G550786YPR,355,2020-03-11 18:11:06
25800,I912524AHO,419,2020-01-07 22:39:16
25801,S324588KRZ,470,2020-03-20 10:41:14
25802,U817040BMH,120,2020-07-12 12:38:38
25803,D759850KUC,170,2020-12-31 09:47:56
25804,V793270BOQ,189,2020-11-14 15:37:40
25805,S949629FNS,508,2020-07-14 00:36:32
25806,I953998GAN,870,2020-02-21 04:25:06
25807,F186003HVR,499,2020-07-18 23:56:11
25808,K494202EGX,949,2020-03-09 02:53:06
25809,L520241QEO,450,2020-08-12 04:22:49
25810,H848432RRT,540,2020-03-09 23:38:14
25811,J866763JDR,694,2020-03-04 20:08:53
25812,M622465CPA,300,2020-04-26 02:49:29
25813,K938326LWY,360,2020-07-06 12:12:12
25814,Z560628KZX,4,2020-02-14 12:22:50
25815,I805168RMG,722,2020-09-07 06:57:09
25816,G880169XWZ,428,2020-09-02 21:44:10
25817,C279548JPO,751,2020-04-18 19:15:00
25818,V430287ACI,848,2020-11-20 00:30:28
25819,U182410LZW,275,2020-01-26 10:45:58
25820,N716962AKL,251,2020-04-07 19:50:51
25821,Q532523NWK,800,2020-08-30 14:54:41
25822,V475687PNB,810,2020-03-07 20:21:36
25823,A452656HQZ,444,2020-12-10 18:52:39
25824,I197177BSS,662,2020-08-06 20:38:33
25825,O386459VTR,167,2020-05-05 03:24:49
25826,A260662QBK,809,2020-12-21 20:14:44
25827,P259213EEF,477,2020-09-03 23:57:10
25828,L127693USU,763,2020-10-09 14:39:33
25829,G133388YES,275,2020-10-11 21:37:17
25830,T496787AXG,976,2020-06-12 10:17:02
25831,E955332PAY,641,2020-06-23 18:08:18
25832,K961101XKF,823,2020-07-11 18:34:07
25833,R660442ZKZ,159,2020-02-29 04:17:37
25834,J525080KSD,929,2020-10-18 06:46:19
25835,A456676TAV,914,2020-11-26 22:40:42
25836,Y967602LDV,952,2020-09-29 05:33:23
25837,N870455ICG,463,2020-07-19 00:59:54
25838,I300980KLB,339,2020-03-27 05:39:53
25839,G428004SUZ,283,2020-08-22 15:44:19
25840,W659202EZJ,903,2020-07-24 04:34:03
25841,C900075HTK,994,2020-08-24 14:05:47
25842,N866695DXX,170,2020-01-19 16:42:57
25843,P981916OTH,821,2020-12-09 18:57:44
25844,G309155VDR,727,2020-01-12 18:27:53
25845,H362420XYC,761,2020-12-13 23:08:02
25846,Q943325FCL,709,2020-02-21 07:55:27
25847,T209488XWI,97,2020-04-26 10:38:51
25848,W471198KDQ,736,2020-09-17 22:08:49
25849,J163117JLD,811,2020-06-25 21:44:22
25850,H121481PNG,315,2020-05-27 00:43:51
25851,W442258TXY,574,2020-12-09 20:00:03
25852,Y376573DIM,432,2020-08-12 22:02:59
25853,R647477YLT,827,2020-01-10 03:20:06
25854,W726731MGQ,144,2020-11-05 07:23:57
25855,O108059PFZ,159,2020-07-23 21:24:30
25856,L101955DES,599,2020-09-07 10:13:13
25857,J159497VTU,174,2020-05-18 19:55:09
25858,X698351BJF,750,2020-05-12 01:25:58
25859,G157579ANB,200,2020-11-07 17:07:50
25860,P470102UYW,602,2020-07-22 05:18:23
25861,S834862SWN,575,2020-02-27 15:20:07
25862,A225553CVN,618,2020-06-16 19:59:38
25863,Y639269IWI,464,2020-09-30 08:38:04
25864,H959961XVW,287,2020-10-06 09:23:27
25865,D343323SKP,781,2020-12-24 08:07:01
25866,G326021JTE,311,2020-01-26 05:56:18
25867,V361427BIL,794,2020-02-25 02:12:09
25868,T736201UWP,818,2020-03-11 23:18:18
25869,D479966TEV,113,2020-09-28 13:44:11
25870,W452677BUG,885,2020-08-16 14:56:23
25871,J728732LJF,71,2020-11-28 12:03:12
25872,E641190UOO,47,2020-04-30 17:26:19
25873,T439562XFJ,791,2020-06-24 02:39:14
25874,D949805YTG,872,2020-03-01 18:37:22
25875,T408826QEB,463,2020-09-08 06:19:11
25876,K156438YAT,337,2020-12-30 22:50:28
25877,N658700EDY,532,2020-09-24 18:29:47
